participant,condition,trial,common,reward.1.1,reward.1.2,reward.2.1,reward.2.2,isymbol_lft,isymbol_rgt,rt1,choice1,final_state,fsymbol_lft,fsymbol_rgt,rt2,choice2,reward
3,story,18,1,0.5634720962457846,0.6460786324539347,0.4896253078390478,0.7193814364216058,1,2,0.7721023665399116,1,1,2,1,0.8261749903340387,2,1
3,story,19,0,0.5639511528119325,0.6512254674452005,0.5088187881503052,0.7371138664694955,1,2,0.787079814934259,1,2,1,2,1.3996644154740352,1,1
3,story,20,1,0.6046870204576485,0.6695453917253334,0.5143378288471938,0.7297029998952879,2,1,1.2783145677012726,1,1,1,2,1.2311377599189657,2,1
3,story,21,1,0.5763656412181286,0.6429242015107417,0.5287307229524552,0.7490326212096372,1,2,0.7977865162883973,1,1,1,2,1.067771439695207,2,1
3,story,22,1,0.5616943780699089,0.6072111703022713,0.5425606289053828,0.7033022521711967,2,1,0.8388519248346711,1,1,1,2,0.988347960410465,2,1
3,story,23,1,0.5360455664596349,0.5927023518854537,0.5024188770193663,0.6988360034569041,1,2,0.7164395132704158,1,1,1,2,1.177011194287843,2,1
3,story,24,1,0.5442634065410422,0.5967169740906534,0.48574747186067796,0.7332027803287947,2,1,0.6940735399011828,1,1,1,2,1.042904553986773,2,0
3,story,25,1,0.5708049334292793,0.5807058077322207,0.4759108764668882,0.7396258414283999,2,1,0.7441815893189414,2,2,1,2,1.31397765602469,1,1
3,story,26,1,0.5601367743630981,0.5518046273910513,0.46651913881369605,0.7473472056309055,1,2,0.7626670652534813,2,2,1,2,0.6031134384784309,1,1
3,story,27,1,0.5616762798744114,0.5707580293980927,0.4558787057642668,0.7349136484704362,2,1,0.801366566728575,2,2,2,1,0.6594769329331029,1,0
3,story,28,0,0.5682433202377174,0.5727975404002162,0.5132197991958909,0.7204243594192479,2,1,0.7144328166468767,1,2,1,2,0.9102829716466658,1,0
3,story,29,0,0.5646221920006829,0.5848980208348367,0.5514830845295646,0.7042678950433059,1,2,0.6783053463595934,1,2,2,1,1.22404154546075,2,1
3,story,30,1,0.536088708706171,0.6188374688523675,0.5119505896736904,0.6980291853769871,2,1,0.5904575985523479,2,2,2,1,0.5802764534237213,2,0
3,story,31,1,0.540664105667493,0.6380758560413485,0.5014535782421157,0.736922975004244,1,2,0.8824896659189108,1,1,2,1,1.4001839446791564,2,1
3,story,32,1,0.5163613118261763,0.6463870310454854,0.48625577840555495,0.7352972731547351,2,1,0.6757571219040983,1,1,1,2,1.1740025054323269,2,1
3,story,33,1,0.4475595416943541,0.6354105264558609,0.4903455697063622,0.6974048177821031,1,2,0.6622767855124039,1,1,1,2,0.7200162488479691,2,1
3,story,34,1,0.437005805659946,0.6387093139060336,0.4626744329660233,0.6986688059197369,2,1,0.7846584592707586,1,1,1,2,0.6502501665718228,2,1
3,story,35,1,0.4163408574514316,0.6393809959780324,0.465136311910582,0.7043144951192495,2,1,0.6144761810628552,1,1,2,1,0.8652469617036331,2,0
3,story,36,1,0.4275842541174471,0.5968749389635086,0.4738026590501117,0.6867178157605542,2,1,0.6355011422710959,2,2,2,1,0.5889170919990647,1,1
3,story,37,1,0.4327465635939943,0.6033132123393747,0.4414707716199751,0.6926529270930762,1,2,0.8450281145460394,2,2,1,2,0.6043920709716986,1,1
3,story,38,1,0.4016434633736339,0.5318036514172935,0.4689062546363249,0.6957584771542724,1,2,0.8266866844123797,2,2,1,2,0.7701026009908674,1,0
3,story,39,1,0.387525819103526,0.5388061569664484,0.485085032034909,0.6797896956020429,2,1,0.8429774206697402,1,1,2,1,0.6590562468718417,2,0
3,story,40,0,0.4268164717345034,0.5658474609522354,0.4762237498894528,0.660669388932265,2,1,0.7348162014768604,1,2,1,2,1.4249107021505552,2,1
3,story,41,1,0.4691564198516435,0.5705963051281744,0.5089150688144125,0.6681059566487488,1,2,1.2223907444240467,2,2,1,2,0.8631694475843688,2,1
3,story,42,0,0.470906351919574,0.5500526333389055,0.4649803117666049,0.6675232386334726,1,2,0.5750977356783551,2,1,1,2,1.3470168807816665,1,0
3,story,43,1,0.5084832512901276,0.5467109647553623,0.4392424244875253,0.6769392957555536,1,2,0.6358962134945614,2,2,2,1,0.7277992423423711,2,1
3,story,44,1,0.5042968534974184,0.5732254086296782,0.4595936682041791,0.6843731704731727,1,2,0.7133241461442594,2,2,1,2,0.8939642097411706,2,1
3,story,45,0,0.4845152821020728,0.5549343375289584,0.4496595737775935,0.696834399108191,2,1,0.8022751401349524,2,1,2,1,1.34423962953133,2,1
3,story,46,1,0.4567603610274089,0.5385425885599124,0.4600338120628287,0.7349829479676313,1,2,0.6234452922781202,2,2,2,1,0.696521113106428,2,0
3,story,47,1,0.4799587027558409,0.6149847714979426,0.4624721492564393,0.7369677027304762,1,2,0.6204631223163233,1,1,2,1,1.053520548675806,1,1
3,story,48,1,0.476816683004371,0.6453316110931682,0.4558735455106311,0.74099763941303,1,2,0.7824356939472636,1,1,1,2,0.7315335845187292,1,1
3,story,49,1,0.5055403081982158,0.6253757951103331,0.4774001148664439,0.7247042895694538,2,1,0.8124580933699691,1,1,1,2,0.8051235102338978,1,1
3,story,50,1,0.5141199121523727,0.6088955161655276,0.438642505920716,0.7238581069303718,1,2,1.0661302818925833,1,1,2,1,0.7478080478203992,2,1
3,story,51,0,0.5155028145125921,0.585935807442117,0.3827298303500648,0.7322247297389171,1,2,0.5907212807178439,1,2,2,1,0.9545547553343569,1,0
3,story,52,0,0.4649485755589802,0.5854251011898217,0.40730743798117397,0.7330645370268001,1,2,0.653122343402174,1,2,1,2,0.9503494014716124,2,1
3,story,53,1,0.4202305973815301,0.5638964080692748,0.43910504538769496,0.7192036330734358,2,1,0.7410321695260791,2,2,1,2,0.5941792839839763,2,1
3,story,54,0,0.44646292037369617,0.5897153692640867,0.4102291642086289,0.7481647752968196,2,1,0.5339485515414708,2,1,1,2,1.2745666647278997,2,1
3,story,55,0,0.4235435407272603,0.5912067115257922,0.3917758985988242,0.7319662284443345,1,2,1.1878287928266218,1,2,2,1,1.235200273385999,2,1
3,story,56,1,0.3966757842104869,0.5965572626993177,0.40137089267886,0.7278389259384404,1,2,0.8717513227047675,2,2,1,2,0.857317812950896,2,0
3,story,57,1,0.3994034525153399,0.5985892834520639,0.3451332393029485,0.70031189352453,2,1,0.7531907802249407,1,1,1,2,1.0922034758432346,2,1
3,story,58,1,0.4013629423493976,0.6053622654363214,0.3485937303634273,0.7039816860590179,1,2,0.6211800364571899,1,1,2,1,0.8550441193001461,2,0
3,story,59,1,0.4288517914251434,0.6027381056432275,0.3495483640789521,0.7302413212396123,2,1,0.7261888223474671,2,2,1,2,0.8607752135148985,2,1
3,story,60,1,0.41719757631284615,0.5907552762043509,0.3616500686041911,0.7112866273863152,1,2,0.6763420442875939,2,2,2,1,0.6985718069818176,2,1
3,story,61,0,0.3864337768049617,0.5731888768676463,0.35447150878510825,0.7187708582680554,2,1,0.5861980014997243,2,1,1,2,0.9729567570293512,2,1
3,story,62,1,0.4022966074342592,0.5815777565243345,0.3714555407625829,0.7072304774339868,1,2,0.8093174127561724,2,2,2,1,1.6146003376943554,2,0
3,story,63,0,0.4211286323988682,0.5839180616524913,0.3846853226057383,0.7224662099056485,2,1,1.028012990640491,1,2,2,1,0.9342702136491424,1,0
3,story,64,1,0.4289808327455768,0.6134316197887428,0.37883998310569744,0.7163254702077684,1,2,0.786440649362703,1,1,2,1,0.7109534174560395,2,1
3,story,65,0,0.4280465463857624,0.6524698785055026,0.39915219043673145,0.6865237878568693,1,2,0.6814918323316306,1,2,1,2,1.3520223216746672,2,0
3,story,66,0,0.4732249697266613,0.6553653687308636,0.4844222216272477,0.6744209831735708,1,2,0.8178001433825557,1,2,2,1,1.4975974787766972,1,1
3,story,67,1,0.4814907592038882,0.6335923738346585,0.4609975179934391,0.6722813565903676,2,1,0.6962860592902871,2,2,2,1,0.7220211373651182,1,0
3,story,68,1,0.4415739825023621,0.6202315433602861,0.41127836016228136,0.6976221779930832,1,2,0.8975349182992431,1,1,1,2,1.144380601550438,2,0
3,story,69,1,0.4420343133973371,0.6549530058678595,0.3535892893147259,0.7369535845735291,1,2,0.7147733433303074,1,1,1,2,0.6851378786514033,1,1
3,story,70,1,0.4732083938401514,0.6918185893548959,0.3458256030662081,0.6981596994119783,1,2,0.7370579519165403,1,1,2,1,0.8472240596265692,1,1
3,story,71,1,0.4529339663649521,0.6577817287776044,0.2906122994641174,0.7079291007861997,2,1,0.6736042700231337,1,1,1,2,0.7729045630276232,1,1
3,story,72,0,0.4896736556080392,0.6598553450577388,0.2872300124801901,0.7016688382827696,1,2,0.8915630445981151,1,2,2,1,1.1137087906208762,1,0
3,story,73,1,0.4700283392478191,0.6321837623794013,0.28787711095895097,0.6705362250490401,2,1,0.8385677507976652,1,1,2,1,0.694263391061213,1,0
3,story,74,0,0.4777338658738387,0.6163053759792725,0.3136652668706052,0.6981464966113129,2,1,0.6030688385235408,2,1,2,1,1.7051177544281018,1,1
3,story,75,1,0.466113251154944,0.6143330855845681,0.3389848316995597,0.7084592886117296,1,2,0.8304743657236031,1,1,1,2,0.8923691586487621,1,0
3,story,76,1,0.4552989231413998,0.5865152664968385,0.3401509591965776,0.6795137824051389,1,2,0.8435484809042464,2,2,1,2,0.7981134821748128,2,0
3,story,77,1,0.4484074565269505,0.5545937351242445,0.3366030086436642,0.6435266779480733,2,1,0.5683149263095402,2,2,1,2,1.2667529334266874,1,0
3,story,78,0,0.4357034184598054,0.5607664207300811,0.3541896064700129,0.6491345528273136,1,2,0.8713215961124661,1,2,1,2,1.3758848043435137,2,1
3,story,79,1,0.4648414063433798,0.5385196985909384,0.36999332517461503,0.6190878443376233,1,2,0.863243278590744,2,2,2,1,1.1508735112129216,2,0
3,story,80,1,0.4791717687112376,0.5882338268539905,0.3324499565126531,0.6991709645575652,1,2,0.7521658853138433,1,1,2,1,0.6297393102495334,1,0
3,story,81,1,0.5084641184214641,0.5559409707940388,0.374502671712822,0.7051294693285763,2,1,0.8511048584114178,1,1,1,2,0.8770789078671442,2,1
3,story,82,1,0.5022246248229605,0.5524992592515554,0.37270758733692544,0.7255712122684407,2,1,0.7604442999299863,1,1,1,2,0.8301353457954974,2,1
3,story,83,1,0.5518012563652006,0.5564779810506969,0.389446652252178,0.7345241602150613,1,2,0.6764508320156892,1,1,2,1,0.8146956248956485,2,1
3,story,84,1,0.5074955811579727,0.5509698959279186,0.3828308063916497,0.7271952268526263,2,1,0.800510729754933,1,1,1,2,1.0235222573364808,2,1
3,story,85,1,0.5025389675582983,0.5727058356851846,0.4015723540254797,0.7326403284036287,1,2,0.7372707057547814,1,1,2,1,0.7451025181189834,2,1
3,story,86,1,0.4649307752343326,0.6033012327186954,0.3760474730301293,0.7311189001888092,2,1,0.8051988479946885,1,1,1,2,0.8922651925377068,2,1
3,story,87,1,0.47670940509971604,0.6471040150729235,0.3679363297053704,0.6969874375212761,2,1,0.8003440826259975,1,1,2,1,0.6443572468442653,2,1
3,story,88,1,0.44333776173138784,0.661310698557103,0.3645933069680036,0.6598161451910602,1,2,0.7912212823748632,1,1,1,2,0.9672136087719992,2,1
3,story,89,1,0.4174245231144473,0.6223048557349551,0.32476905130417943,0.6736840749069272,2,1,0.924277714276286,1,1,1,2,0.8880899737787331,2,0
3,story,90,1,0.4059799637417696,0.6738170596712187,0.3451406413818422,0.6729042163026808,1,2,0.8257139232327972,2,2,1,2,0.5441652560930379,1,0
3,story,91,1,0.4056253970844925,0.6943616831031341,0.32707401951470416,0.707267039665373,2,1,0.6750371942534912,2,2,2,1,1.0403273998317673,2,1
3,story,92,1,0.4381422980754438,0.7100174528963265,0.3521552514158123,0.7060277559678159,1,2,0.8081774017446149,2,2,2,1,0.9022058595301132,2,1
3,story,93,1,0.4360392895216054,0.716533075992521,0.3550936423438185,0.7198046149332707,2,1,0.8613396440259748,2,2,1,2,1.273397724015922,1,1
3,story,94,1,0.4060850456313889,0.7421580881984515,0.3480939221774821,0.7360304764960459,1,2,0.8554705310316422,2,2,2,1,0.9514345665929796,1,1
3,story,95,1,0.40690654281773053,0.7493761130894299,0.3781299026147382,0.7228277103965304,2,1,0.6953422278093058,2,2,2,1,0.7412729490115453,1,1
3,story,96,0,0.39754988451703976,0.7482537578777417,0.34620571948320394,0.6917075053861266,2,1,0.8806200840226666,2,1,1,2,1.397710455284141,1,0
3,story,97,0,0.4431852474349366,0.7082614159664172,0.34565929082356783,0.6633645146090104,2,1,0.6512720479731797,2,1,2,1,1.2619671774464225,1,0
3,story,98,1,0.4471668288716241,0.6973095860343765,0.3678518680184725,0.6446576342104444,2,1,0.7901749915399705,1,1,2,1,1.0406929386517731,2,0
3,story,99,1,0.4641324498470326,0.7009630789961656,0.38529407097997176,0.6335105132140908,2,1,0.6756884138658279,2,2,2,1,1.0529181479323595,1,0
3,story,101,1,0.4056027361789016,0.6381872896356557,0.36146610144431657,0.6190909669429556,2,1,0.6598927973791433,2,2,1,2,0.5409721403966614,1,1
3,story,102,1,0.3672995741051719,0.6108228750993931,0.3635480199649471,0.6153104126187356,2,1,0.6346344566591142,2,2,1,2,0.5234741918438885,1,0
3,story,103,1,0.3700937319079181,0.5683994786907769,0.3695280854740637,0.6428865460283124,1,2,0.8173438978974445,2,2,2,1,1.0343573342370291,2,1
3,story,104,0,0.3876896894914884,0.569808399559907,0.38740805591530575,0.6154185367378617,1,2,0.5478381226548663,2,1,2,1,0.9092231200138484,2,0
3,story,105,1,0.4249459312975548,0.5799904664232339,0.398940411267381,0.610946252709903,1,2,0.661514970065582,2,2,1,2,1.205245376597304,1,1
3,story,106,1,0.4605250110789313,0.6146276550287207,0.4060987441762357,0.6058996939435521,2,1,0.7129115965608435,2,2,1,2,0.5152813609256555,1,0
3,story,107,1,0.4317121472239927,0.6267211096600187,0.3943234993337677,0.5817623118214952,1,2,0.8286768067273442,1,1,2,1,0.6530497178000587,1,1
3,story,108,1,0.4285075170474024,0.5845321556910275,0.4231542716442688,0.5924113217824489,1,2,0.6004187574153548,1,1,1,2,0.9743309178029448,1,0
3,story,109,1,0.43846961117142336,0.5408943262765646,0.4535922414422102,0.5913673272752509,1,2,0.6371311500852244,1,1,2,1,0.7649790304867565,2,0
3,story,110,1,0.4576521739453455,0.5125486930860751,0.4441334688920222,0.5643874570932326,2,1,0.7323189053486203,2,2,1,2,0.8111110541894959,2,1
3,story,111,1,0.4673720531167041,0.5005909710891072,0.3973683931323848,0.5209993727841424,2,1,0.6199544417486322,2,2,1,2,0.9174753170891564,2,0
3,story,112,1,0.4828708988531138,0.5045805138106537,0.3994187190613379,0.5271855461266226,1,2,0.9136906492876732,2,2,1,2,0.5462732066680474,1,1
3,story,113,1,0.4660266274828309,0.4601627455112074,0.4163409393915101,0.5971663068251022,2,1,0.5917323134808612,2,2,2,1,1.0389505268967696,1,1
3,story,114,1,0.4588233384681264,0.455118166234937,0.41854573248275057,0.6170568456585543,2,1,0.7273903089717351,2,2,1,2,0.4868485882761888,1,1
3,story,115,1,0.44833607384756297,0.5003703753259865,0.4022111998850659,0.5918022440499082,1,2,0.6425988634846362,2,2,1,2,0.6525347088600029,1,1
3,story,116,1,0.4154492706059463,0.5031794391172083,0.4326432104917457,0.5812942590258441,2,1,0.6000851618064189,2,2,2,1,0.6892654839439274,1,0
3,story,117,0,0.4188662269812856,0.4998744339289778,0.3956277789433322,0.5968150502442466,2,1,0.8244292637182298,2,1,1,2,1.0315999721551634,1,0
3,story,118,0,0.4026124424434401,0.5176520368534485,0.3933636441384545,0.5985095031240854,2,1,0.6760021203062934,1,2,2,1,1.2743430622513188,2,1
3,story,119,1,0.39956479184981175,0.538228023546063,0.4099857934819309,0.6042611559967088,1,2,0.8302543794598023,2,2,2,1,1.0602057203059303,2,0
3,story,120,0,0.4107862238199135,0.5758699619771864,0.4271293268655838,0.5994524523684965,1,2,0.5804063357254563,2,1,2,1,1.2062383282973317,1,1
3,story,121,1,0.4502569583160904,0.5862330342920546,0.4928615551818853,0.5830546978343345,2,1,0.7679572828865275,1,1,2,1,0.7011164152245328,1,1
3,story,122,1,0.4864339053108722,0.6113060743312643,0.5081492527266704,0.5314564356238447,2,1,0.6344304420008484,1,1,1,2,0.8218237825640244,1,1
3,story,123,1,0.4966923532323919,0.6612821950806924,0.518465933181248,0.487534534805677,1,2,0.8549070045737608,1,1,1,2,0.9526698045347076,1,1
3,story,124,1,0.51816165622819,0.6680027397052123,0.5030878694197745,0.5081719882207077,1,2,0.8039060520031853,1,1,1,2,0.6574256363555833,1,1
3,story,125,1,0.5169997775893918,0.6601981411824962,0.528688318715703,0.5195368292040672,2,1,0.7513799617827317,1,1,2,1,0.7809985508029058,1,0
3,story,126,0,0.5415911109487983,0.6197344358583559,0.5190500177173529,0.5321910552907404,2,1,0.7123694660267574,2,1,1,2,0.7756610210553845,1,0
3,story,127,0,0.5811774214702792,0.5943716773569707,0.5482420703874428,0.5788015845373546,2,1,0.7170395032044325,2,1,1,2,0.7691910140738399,2,1
3,story,128,1,0.604449935972064,0.6029949618123129,0.5662474620303728,0.5219684524863224,2,1,0.6406331506041171,1,1,2,1,0.7864219655984925,2,1
3,story,129,1,0.6244887630546525,0.644598358168809,0.5601375950186984,0.5070170590662306,2,1,0.6774525228966013,1,1,1,2,1.1022743264884411,2,1
3,story,130,0,0.6204228992518144,0.6159346246919106,0.5530150203003765,0.5104147621075992,1,2,0.7131785935880544,1,2,2,1,0.9963003131942968,2,1
3,story,131,1,0.6161645292667195,0.642655599632054,0.5354632864651947,0.5292973036434027,2,1,0.6840041960122107,2,2,2,1,1.15002370125967,2,1
3,story,132,1,0.5547037097200258,0.6388547867029493,0.5500645395733944,0.5459886410182608,1,2,0.9266797834734462,2,2,2,1,0.6185667201771139,2,0
3,story,133,0,0.5697234777143664,0.6477329453610565,0.5259827064327647,0.5223226552340574,2,1,0.7192218874879472,1,2,2,1,1.4788441017608418,1,1
3,story,134,1,0.5979860572653626,0.6687398898034479,0.5226923357042166,0.5158503418016944,1,2,0.7541496792573525,2,2,1,2,0.6101912705235009,1,0
3,story,135,1,0.5731006824776579,0.6372468623442864,0.5013213374005161,0.5393501386683683,2,1,0.6945843299263288,1,1,1,2,0.7692530923886807,2,0
3,story,136,1,0.5708342913855007,0.6414438827346943,0.4835603703442772,0.536071109256036,2,1,0.8070813879867273,1,1,2,1,0.7330689681048169,1,0
3,story,137,0,0.5906218714912254,0.6543686442202619,0.5076925564560375,0.5445657639594195,2,1,0.7496227838273626,1,2,2,1,1.20776467135056,1,0
3,story,138,1,0.6027988129073536,0.6687547005654897,0.5063110707473433,0.5607257066362106,1,2,0.6772180717807714,1,1,2,1,1.0332863326148072,2,1
3,story,139,1,0.6223833573995035,0.6720856646709913,0.5356340170437289,0.568223605443509,2,1,0.7268994081168785,1,1,1,2,0.9411377026626724,2,1
3,story,140,1,0.606175447876635,0.6351978425768694,0.5122367029366521,0.5837242553305224,1,2,0.7976918920594471,1,1,1,2,0.9213386375140544,2,1
3,story,141,0,0.5997153876062664,0.6503524797809762,0.4842383087270656,0.5755396623124827,2,1,0.7265308557853132,1,2,1,2,1.1401228126051135,1,0
3,story,142,1,0.668951473601854,0.6679867930180091,0.4602309649438727,0.5590231476454603,2,1,0.7761528259643455,1,1,2,1,0.7748145259638477,2,1
3,story,143,1,0.7058899655920804,0.6677320185236361,0.4779010535654472,0.5085209776250971,1,2,0.6742419288393648,1,1,2,1,1.3603718551385098,2,1
3,story,144,1,0.7020895921247354,0.6849177878602485,0.4858783144096226,0.5617639539624042,1,2,0.6558308866133302,1,1,2,1,0.6830413794159541,2,0
3,story,145,0,0.6943969001308048,0.6802531892529526,0.4564688546147962,0.5521104404199204,1,2,0.9431956289627124,2,1,1,2,1.4512542079910418,1,1
3,story,146,1,0.697855359675062,0.6579048534200598,0.4455940488221693,0.5939182333930753,1,2,0.6530298286306788,1,1,2,1,0.6373231107018,1,1
3,story,147,0,0.7355753054096237,0.6909574080708766,0.4540844706157347,0.6107986223183087,2,1,0.8599263076148418,1,2,1,2,0.9938039211201612,1,0
3,story,148,1,0.7493558670273945,0.6886615893152213,0.45530875333675896,0.5857702642429392,1,2,0.8974963453656528,1,1,1,2,0.7165272064248711,1,1
3,story,149,0,0.7307233373830341,0.6553604418828847,0.4993459955821571,0.5939516211094467,2,1,0.8376817787193431,1,2,2,1,1.1601768207401622,2,1
5,abstract,0,1,0.6086890859530353,0.7139823845937561,0.3042330084740185,0.3532423384835702,2,1,0.8902903730033813,1,1,2,1,0.9204496039792502,1,0
5,abstract,1,1,0.6201706723386016,0.7343309409973944,0.2837249789752203,0.34544401473118524,2,1,0.6930987856449065,1,1,2,1,0.7203098975494413,2,1
5,abstract,2,1,0.6206309928819418,0.7313908704808383,0.3193063009318409,0.3171423354311016,1,2,0.7304033556063132,1,1,1,2,0.8457705505716149,2,1
5,abstract,3,1,0.6123454501172363,0.7445867614807071,0.3245810843619213,0.32871124126810203,1,2,0.6469052584884594,1,1,1,2,0.6522430928037011,2,1
5,abstract,4,1,0.5954293822677776,0.7406132890582232,0.3669426192575542,0.32625336917061265,2,1,0.7188736575931216,1,1,2,1,0.7611695079567653,2,1
5,abstract,5,1,0.5640162717681769,0.7461423407455068,0.3619379653078161,0.3748301064639271,1,2,0.6106292002712053,1,1,1,2,0.6097197222627528,2,1
5,abstract,6,0,0.5540598387394327,0.7443126925376622,0.3698560316884405,0.3239311872026063,2,1,0.6458812670132374,1,2,1,2,1.393243163018724,1,0
5,abstract,7,1,0.5436213598675863,0.719233606540503,0.3711652480064045,0.3122524069698205,1,2,0.6039367921825942,1,1,1,2,0.8826125463967855,2,1
5,abstract,8,1,0.5252277483685075,0.6834953843748477,0.3890713007899945,0.2807121083746911,1,2,0.6503153489934448,1,1,1,2,0.643829969198805,2,0
5,abstract,9,1,0.5338500374912952,0.6470708322082349,0.35047518141388245,0.30685824639356096,1,2,0.6698983572441648,2,2,2,1,1.078928105733212,2,0
5,abstract,10,1,0.5218939882677671,0.6886540941979329,0.4165087408243007,0.331132848218884,2,1,0.7521524764893002,1,1,2,1,0.8364078692450221,2,1
5,abstract,11,1,0.5188335767665917,0.6620877855420266,0.3733947691172412,0.29813000279391066,1,2,0.6399283748401103,1,1,1,2,0.8443080930583164,2,1
5,abstract,12,1,0.5431048997471712,0.6658365982472829,0.3267471045418047,0.2940321940945201,1,2,0.5460499332957625,1,1,2,1,0.700620512315254,2,1
5,abstract,13,1,0.5641941813764477,0.6463485411632249,0.31107619146159937,0.3043664793105213,1,2,0.5429339615902791,1,1,1,2,0.5770637963566969,2,1
5,abstract,14,1,0.5293028050962216,0.6255490245495454,0.3142630131399389,0.3329261044237156,2,1,0.7083399253915559,1,1,1,2,0.7408792283722505,2,1
5,abstract,15,0,0.4912620241853167,0.6637847400478504,0.31859345754274243,0.3549997719061895,1,2,0.6759100129070248,1,2,1,2,1.2105559116521365,2,1
5,abstract,16,1,0.4946934102451597,0.6335703188995665,0.3442867545101678,0.3632525235073879,2,1,0.6658316224115879,1,1,2,1,0.6343916487139722,2,0
5,abstract,17,1,0.5133106253973876,0.6237346559712621,0.3579728548174879,0.3845043337567977,1,2,0.9996893068832832,2,2,1,2,0.6748974727779569,2,0
5,abstract,18,1,0.5209836747244561,0.6562295479204571,0.3305286529804754,0.3811932574763353,1,2,0.6711363080917181,1,1,2,1,0.6443416635852373,2,1
5,abstract,19,0,0.5408746262250272,0.6354519072467664,0.3039384397756,0.32958308902813016,2,1,0.6315411674404459,1,2,2,1,1.051376768290993,2,0
5,abstract,20,1,0.5107347157239666,0.614854711645838,0.32778649707626706,0.305629261807971,2,1,0.6141987055762002,1,1,2,1,0.8029837990566193,2,1
5,abstract,21,1,0.5063226902732834,0.6331027723178974,0.32307363994301364,0.3161172149691731,2,1,0.6313636715667599,1,1,1,2,0.6280753269584238,2,1
5,abstract,22,1,0.5036106664269311,0.6522600961184399,0.32173692304996404,0.293574690660521,1,2,0.7087693508924531,1,1,2,1,0.6738288813207873,2,1
5,abstract,23,1,0.4741433757649114,0.6511834111410177,0.3606099947698159,0.2938398976915009,2,1,0.6775541852111928,1,1,2,1,0.5913276540677543,2,0
5,abstract,24,1,0.4913522362480482,0.6081162388531773,0.3500257196998213,0.2954009513073011,1,2,0.6291074549171753,1,1,1,2,0.6744831148384947,2,1
5,abstract,25,1,0.4827968173738495,0.5898303211264322,0.3768169055768341,0.26283803587810906,2,1,0.6393838331696315,1,1,1,2,0.6788331198258675,2,1
5,abstract,26,1,0.4087049695162071,0.5691757157128152,0.3806103784237349,0.2743366329536059,1,2,0.709397065502344,1,1,2,1,0.6136616976864389,2,1
5,abstract,27,0,0.3748938001135784,0.5647474803608272,0.3880622836522907,0.2926469643424527,2,1,0.6313844648016129,1,2,1,2,0.9369961972488454,2,0
5,abstract,28,0,0.3585056045865602,0.6028228734697858,0.38681226180852346,0.2629987425241822,2,1,0.8637491648805735,1,2,2,1,1.1470298672220451,1,1
5,abstract,29,0,0.3811536605643773,0.5548962980366887,0.3699877311088178,0.26462298826065184,1,2,0.7184207266964222,2,1,1,2,0.9848034602355256,2,1
5,abstract,30,1,0.3844721934472459,0.5485302221643005,0.3838912384354992,0.2566340658887403,1,2,0.7957661357763754,2,2,1,2,0.9669131418368124,1,1
5,abstract,31,1,0.3919877822665478,0.5037437499026525,0.3492874817793159,0.2825641067021583,2,1,0.8933924825523718,1,1,1,2,0.6161912399006724,2,0
5,abstract,32,0,0.3514357540713136,0.5224939510372012,0.373846975045844,0.2659566194962508,2,1,0.7088724130126138,2,1,1,2,1.1142600305511223,2,1
5,abstract,33,0,0.377738958730696,0.4816292325615397,0.35178686542305737,0.27813391738319204,1,2,0.920859441650464,2,1,1,2,0.9730031488188616,2,1
5,abstract,34,1,0.3559735442558649,0.5030917110741442,0.3533004162413841,0.2893135429977762,1,2,0.8991488937244867,2,2,1,2,1.1246732222616629,1,1
5,abstract,35,0,0.35865219657419056,0.5205183470676685,0.3259900682403094,0.2767650700209949,2,1,0.9214072981840218,2,1,2,1,1.229024523058797,2,1
5,abstract,36,1,0.34084945900129626,0.50516200824095,0.3056923259577826,0.2765679491043038,2,1,0.6943816378256997,2,2,1,2,0.6639982015358328,1,0
5,abstract,37,0,0.3780815106377352,0.5188490444813154,0.3121615292278941,0.2881393507605908,2,1,0.7121914954464046,1,2,2,1,1.0527656961048706,1,1
5,abstract,38,1,0.32080741985532235,0.5229140973748285,0.30209891417522305,0.26756353429070723,2,1,0.6032867775816158,1,1,2,1,1.078750609859526,2,1
5,abstract,39,0,0.3055120197215297,0.5077387272287894,0.323216333315943,0.28452935473543545,2,1,0.6945907755789449,1,2,2,1,0.9593413908623916,1,1
5,abstract,40,0,0.3278064647416625,0.5383903884323306,0.35904748718790713,0.2986680199299126,1,2,0.7914971942691409,1,2,2,1,0.9372595782228929,1,0
5,abstract,41,1,0.3069278221071321,0.5161806664025743,0.3614640392381529,0.2713883132948109,2,1,0.9288184289534912,1,1,2,1,0.6737345583860588,2,1
5,abstract,42,0,0.3471945559670984,0.5395186098873069,0.3524388869322139,0.2833253113618333,1,2,0.6271134138360139,1,2,1,2,1.2067748577846942,1,0
5,abstract,43,0,0.37999192365519024,0.5311613563080364,0.3446373496292985,0.29361228878677786,1,2,0.5696457345088675,1,2,1,2,0.9149725453962674,2,1
5,abstract,44,0,0.37087394091343184,0.5468771743286381,0.2945686384919353,0.299981865004399,2,1,0.7333562962971882,1,2,1,2,1.0083290466118342,2,0
5,abstract,45,1,0.4045008793516519,0.5826748431587168,0.29430856888225354,0.2649655075789772,1,2,0.8906583228535965,1,1,1,2,1.1756205650517586,2,0
5,abstract,46,1,0.3402865795536449,0.5843010467358192,0.3050792055332198,0.25567274232072457,1,2,1.1985509827518401,1,1,1,2,0.9740232227281922,1,1
